y,d,s,c,g,e1n,e1r,e2n,e2r,e3n,e3r,e4n,e4r,e5n,e5r,m1n,m1r,m2n,m2r,m3n,m3r,m4n,m4r,m5n,m5r,s1n,s1r,s2n,s2r,s3n,s3r,s4n,s4r,s5n,s5r,sc1n,sc1r,sc2n,sc2r,sc3n,sc3r,sc4n,sc4r,sc5n,sc5r,epn,epr,spn,spr,mpn,mpr,scpn,scpr
1819,58,0117,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0131,Black/African American,Race,6,24,7,28,10,40,2,8,0,0,9,37.5,4,16.7,9,37.5,1,4.2,1,4.2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12,48,*,*,11,45.8,*,*
1819,58,0141,Black/African American,Race,32,35.6,26,28.9,23,25.6,6,6.7,3,3.3,25,27.8,22,24.4,25,27.8,16,17.8,2,2.2,2,10,5,25,7,35,4,20,2,10,7,35,5,25,5,25,3,15,0,0,32,35.6,13,65,43,47.8,8,40
1819,58,0171,Black/African American,Race,7,20,12,34.3,10,28.6,6,17.1,0,0,6,17.6,10,29.4,10,29.4,7,20.6,1,2.9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,45.7,*,*,18,52.9,*,*
1819,58,0181,Black/African American,Race,34,49.3,18,26.1,7,10.1,8,11.6,2,2.9,24,60,4,10,9,22.5,1,2.5,2,5,5,22.7,7,31.8,8,36.4,1,4.5,1,4.5,10,28.6,14,40,9,25.7,2,5.7,0,0,17,24.6,10,45.5,12,30,11,31.4
1819,58,0191,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0201,Black/African American,Race,19,39.6,17,35.4,8,16.7,4,8.3,0,0,22,47.8,10,21.7,9,19.6,4,8.7,1,2.2,*,*,*,*,*,*,*,*,*,*,4,36.4,2,18.2,3,27.3,2,18.2,0,0,12,25,*,*,14,30.4,5,45.5
1819,58,0221,Black/African American,Race,5,29.4,3,17.6,2,11.8,6,35.3,1,5.9,6,40,0,0,5,33.3,3,20,1,6.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,52.9,*,*,9,60,*,*
1819,58,0261,Black/African American,Race,15,29.4,16,31.4,12,23.5,6,11.8,2,3.9,12,23.5,14,27.5,14,27.5,9,17.6,2,3.9,*,*,*,*,*,*,*,*,*,*,8,44.4,3,16.7,5,27.8,2,11.1,0,0,20,39.2,*,*,25,49,7,38.9
1819,58,0271,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0291,Black/African American,Race,21,45.7,13,28.3,6,13,5,10.9,1,2.2,27,58.7,7,15.2,5,10.9,5,10.9,2,4.3,*,*,*,*,*,*,*,*,*,*,6,35.3,5,29.4,4,23.5,2,11.8,0,0,12,26.1,*,*,12,26.1,6,35.3
1819,58,0293,Black/African American,Race,9,39.1,3,13,7,30.4,4,17.4,0,0,9,52.9,1,5.9,6,35.3,1,5.9,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,47.8,*,*,7,41.2,*,*
1819,58,0301,Black/African American,Race,4,40,2,20,2,20,1,10,1,10,1,10,1,10,5,50,3,30,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,40,*,*,8,80,*,*
1819,58,0381,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0451,Black/African American,Race,5,45.5,4,36.4,2,18.2,0,0,0,0,4,40,3,30,1,10,2,20,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,18.2,*,*,3,30,*,*
1819,58,0461,Black/African American,Race,3,10.3,10,34.5,9,31,6,20.7,1,3.4,6,20.7,5,17.2,8,27.6,10,34.5,0,0,*,*,*,*,*,*,*,*,*,*,1,7.7,3,23.1,4,30.8,4,30.8,1,7.7,16,55.2,*,*,18,62.1,9,69.2
1819,58,0471,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0491,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0501,Black/African American,Race,60,37.7,49,30.8,35,22,14,8.8,1,0.6,64,40.8,35,22.3,40,25.5,15,9.6,3,1.9,*,*,*,*,*,*,*,*,*,*,23,47.9,18,37.5,7,14.6,0,0,0,0,50,31.4,*,*,58,36.9,7,14.6
1819,58,1211,Black/African American,Race,1,5.6,5,27.8,8,44.4,4,22.2,0,0,3,16.7,3,16.7,7,38.9,4,22.2,1,5.6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12,66.7,*,*,12,66.7,*,*
1819,58,1231,Black/African American,Race,4,17.4,3,13,9,39.1,7,30.4,0,0,7,30.4,2,8.7,8,34.8,5,21.7,1,4.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,69.6,*,*,14,60.9,*,*
1819,58,1241,Black/African American,Race,3,8.8,10,29.4,11,32.4,8,23.5,2,5.9,7,20,7,20,8,22.9,10,28.6,3,8.6,*,*,*,*,*,*,*,*,*,*,1,7.7,4,30.8,3,23.1,5,38.5,0,0,21,61.8,*,*,21,60,8,61.5
1819,58,1251,Black/African American,Race,35,31.5,25,22.5,24,21.6,24,21.6,3,2.7,35,37.2,20,21.3,26,27.7,9,9.6,4,4.3,13,22.4,14,24.1,21,36.2,8,13.8,2,3.4,4,6.9,21,36.2,24,41.4,5,8.6,4,6.9,51,45.9,31,53.4,39,41.5,33,56.9
1819,58,1261,Black/African American,Race,25,35.7,13,18.6,17,24.3,10,14.3,5,7.1,21,30,11,15.7,20,28.6,14,20,4,5.7,2,8.3,6,25,7,29.2,6,25,3,12.5,8,32,9,36,5,20,3,12,0,0,32,45.7,16,66.7,38,54.3,8,32
1819,58,1271,Black/African American,Race,3,23.1,2,15.4,1,7.7,4,30.8,3,23.1,3,23.1,1,7.7,2,15.4,4,30.8,3,23.1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,61.5,*,*,9,69.2,*,*
1819,58,1282,Black/African American,Race,2,20,3,30,4,40,1,10,0,0,4,40,1,10,4,40,1,10,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,50,*,*,5,50,*,*
1819,58,1291,Black/African American,Race,29,33.3,18,20.7,21,24.1,14,16.1,5,5.7,28,32.6,21,24.4,15,17.4,16,18.6,6,7,3,9.4,7,21.9,10,31.3,3,9.4,9,28.1,12,38.7,12,38.7,3,9.7,3,9.7,1,3.2,40,46,22,68.8,37,43,7,22.6
1819,58,1341,Black/African American,Race,4,11.4,11,31.4,12,34.3,6,17.1,2,5.7,4,12.5,5,15.6,10,31.3,7,21.9,6,18.8,*,*,*,*,*,*,*,*,*,*,3,23.1,4,30.8,6,46.2,0,0,0,0,20,57.1,*,*,23,71.9,6,46.2
1819,58,1391,Black/African American,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0000,Asian,Race,37,5.3,64,9.1,146,20.8,200,28.5,255,36.3,21,3.4,35,5.7,86,14.1,166,27.3,301,49.4,3,2.3,6,4.5,20,15.2,25,18.9,78,59.1,7,2.4,33,11.3,76,26,56,19.2,120,41.1,601,85.6,123,93.2,553,90.8,252,86.3
1819,58,0012,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0021,Asian,Race,0,0,2,0.9,20,9.4,49,23.1,141,66.5,0,0,0,0,2,1.2,27,15.7,143,83.1,0,0,0,0,0,0,1,3.8,25,96.2,0,0,2,2.2,12,12.9,16,17.2,63,67.7,210,99.1,26,100,172,100,91,97.8
1819,58,0031,Asian,Race,3,7.5,5,12.5,9,22.5,14,35,9,22.5,1,2.6,2,5.1,7,17.9,6,15.4,23,59,0,0,1,5.6,1,5.6,4,22.2,12,66.7,1,5.3,2,10.5,5,26.3,3,15.8,8,42.1,32,80,17,94.4,36,92.3,16,84.2
1819,58,0051,Asian,Race,3,12.5,2,8.3,5,20.8,9,37.5,5,20.8,2,15.4,3,23.1,6,46.2,1,7.7,1,7.7,1,7.1,2,14.3,3,21.4,3,21.4,5,35.7,2,20,1,10,2,20,2,20,3,30,19,79.2,11,78.6,8,61.5,7,70
1819,58,0071,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0074,Asian,Race,1,5.9,6,35.3,5,29.4,5,29.4,0,0,0,0,2,11.8,4,23.5,5,29.4,6,35.3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,10,58.8,*,*,15,88.2,*,*
1819,58,0083,Asian,Race,0,0,0,0,6,42.9,3,21.4,5,35.7,0,0,1,7.1,2,14.3,5,35.7,6,42.9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,100,*,*,13,92.9,*,*
1819,58,0084,Asian,Race,1,8.3,1,8.3,3,25,2,16.7,5,41.7,0,0,0,0,1,8.3,6,50,5,41.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,10,83.3,*,*,12,100,*,*
1819,58,0085,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0090,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0100,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0101,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0102,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0103,Asian,Race,2,9.1,6,27.3,7,31.8,2,9.1,5,22.7,2,10,4,20,5,25,5,25,4,20,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,63.6,*,*,14,70,*,*
1819,58,0106,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0110,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0111,Asian,Race,1,4.8,3,14.3,3,14.3,8,38.1,6,28.6,0,0,1,4.8,2,9.5,7,33.3,11,52.4,1,10,0,0,0,0,0,0,9,90,0,0,1,9.1,5,45.5,3,27.3,2,18.2,17,81,9,90,20,95.2,10,90.9
1819,58,0113,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0117,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0121,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0131,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0141,Asian,Race,2,18.2,1,9.1,5,45.5,0,0,3,27.3,0,0,0,0,3,27.3,8,72.7,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,72.7,*,*,11,100,*,*
1819,58,0171,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0181,Asian,Race,5,11.6,4,9.3,6,14,17,39.5,11,25.6,3,12,2,8,8,32,3,12,9,36,*,*,*,*,*,*,*,*,*,*,0,0,3,13,8,34.8,5,21.7,7,30.4,34,79.1,*,*,20,80,20,87
1819,58,0191,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0201,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0211,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0221,Asian,Race,2,9.5,1,4.8,6,28.6,9,42.9,3,14.3,2,14.3,0,0,3,21.4,5,35.7,4,28.6,*,*,*,*,*,*,*,*,*,*,0,0,1,7.7,5,38.5,3,23.1,4,30.8,18,85.7,*,*,12,85.7,12,92.3
1819,58,0261,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0271,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0291,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0293,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0301,Asian,Race,0,0,0,0,6,31.6,6,31.6,7,36.8,0,0,0,0,2,10.5,8,42.1,9,47.4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19,100,*,*,19,100,*,*
1819,58,0381,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0451,Asian,Race,1,7.7,5,38.5,4,30.8,3,23.1,0,0,1,7.7,1,7.7,4,30.8,6,46.2,1,7.7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,53.8,*,*,11,84.6,*,*
1819,58,0461,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0471,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0491,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0501,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1211,Asian,Race,4,16,2,8,7,28,7,28,5,20,2,8,1,4,3,12,7,28,12,48,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19,76,*,*,22,88,*,*
1819,58,1231,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1241,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1251,Asian,Race,2,13.3,4,26.7,4,26.7,2,13.3,3,20,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,60,*,*,*,*,*,*
1819,58,1261,Asian,Race,1,7.1,2,14.3,7,50,2,14.3,2,14.3,0,0,1,7.1,3,21.4,4,28.6,6,42.9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,78.6,*,*,13,92.9,*,*
1819,58,1271,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1282,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1291,Asian,Race,1,6.3,0,0,3,18.8,7,43.8,5,31.3,1,6.3,1,6.3,4,25,4,25,6,37.5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15,93.8,*,*,14,87.5,*,*
1819,58,1341,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1391,Asian,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0000,American Indian/Alaskan Native,Race,9,15.3,8,13.6,18,30.5,14,23.7,10,16.9,9,15,8,13.3,15,25,16,26.7,12,20,0,0,2,20,3,30,3,30,2,20,3,15.8,3,15.8,7,36.8,1,5.3,5,26.3,42,71.2,8,80,43,71.7,13,68.4
1819,58,0012,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0021,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0031,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0051,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0074,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0083,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0085,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0102,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0103,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0106,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0131,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0141,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0181,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0211,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0221,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0261,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0271,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0301,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0381,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0451,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0461,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1211,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1251,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1261,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1271,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1341,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,1391,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0071,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0081,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0084,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0090,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1819,58,0100,American Indian/Alaskan Native,Race,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
